0.47750000000000004
0.477
0.48150000000000004
0.47550000000000003
0.48150000000000004
0.47650000000000003
0.48250000000000004
0.47750000000000004
0.4845
0.48150000000000004
0.4875
0.4855
0.493
0.491
0.4985
0.497
0.5055000000000001
0.5035000000000001
0.5105
0.5095000000000001
0.5155000000000001
0.513
0.5185
0.5145
0.5205
0.5135000000000001
0.518
0.5115000000000001
0.514
0.507
0.509
0.502
0.5035000000000001
0.496
0.497
0.49
0.4915
0.485
0.4865
0.48050000000000004
0.48250000000000004
0.47750000000000004
0.481
0.477
0.481
0.478
0.483
0.48050000000000004
0.4855
0.483
0.489
0.491
0.5005
0.497
0.5015000000000001
0.5
0.505
0.504
0.5095000000000001
0.5085
0.513
0.511
0.5155000000000001
0.5125
0.515
0.512
0.514
0.51
0.512
0.5075000000000001
0.508
0.503
0.503
0.497
0.497
0.4915
0.492
0.4865
0.488
0.483
0.4845
0.481
0.483
0.48
0.48350000000000004
0.481
0.485
0.484
0.4885
0.4875
0.4925
0.492
0.4985
0.495
0.4995
0.4995
0.505
0.504
0.509
0.5085
0.513
0.511
0.5145
0.5125
0.5145
0.5115000000000001
0.509
0.5105
0.518
0.5105
